X Y Z R G B Scalar_field Scalar_field_#2 Scalar_field_#3 Scalar_field_#4 Scalar_field_#5 Scalar_field_#6 Scalar_field_#7 Nx Ny Nz
260692.66000366 2147587.81999969 798.76000977 1 1 0 2.000000 215370944.000000 18.000000 28376.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260677.72000122 2147610.45999908 795.38000488 1 1 0 2.000000 215370944.000000 16.000000 25536.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260674.48999786 2147615.40000153 797.25000000 1 1 0 2.000000 215370944.000000 15.000000 23155.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260672.68000031 2147618.12999725 796.11999512 1 1 0 2.000000 215370944.000000 15.000000 29862.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260664.47000122 2147630.58000183 795.25000000 1 1 0 2.000000 215370944.000000 14.000000 21845.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.05000305 2147632.74000549 794.97998047 1 1 0 2.000000 215370944.000000 14.000000 26432.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260671.03999329 2147619.13999939 794.84002686 1 1 0 2.000000 215370944.000000 15.000000 26694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260661.36000061 2147633.75000000 793.85998535 1 1 0 2.000000 215370944.000000 14.000000 27830.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260669.28999329 2147622.23999786 794.13000488 1 1 0 2.000000 215370944.000000 15.000000 16755.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260665.78999329 2147627.51000214 794.46997070 1 1 0 2.000000 215370944.000000 14.000000 15116.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260699.01999664 2147576.93000031 798.60998535 1 1 0 2.000000 215370944.000000 19.000000 19245.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260696.50000000 2147580.73999786 798.50000000 1 1 0 2.000000 215370944.000000 18.000000 26279.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260701.05999756 2147574.37000275 799.19000244 1 1 0 2.000000 215370944.000000 19.000000 18109.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260683.77999878 2147596.66999817 795.21002197 1 1 0 2.000000 215370944.000000 17.000000 21124.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260680.41000366 2147601.73999786 794.30999756 1 1 0 2.000000 215370944.000000 16.000000 21801.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260670.02999878 2147617.41000366 793.76000977 1 1 0 2.000000 215370944.000000 15.000000 24291.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260668.22000122 2147620.13999939 792.69000244 1 1 0 2.000000 215370944.000000 15.000000 14701.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260664.44000244 2147625.90000153 795.15002441 1 1 0 1.000000 215370944.000000 14.000000 16361.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.19000244 2147627.75000000 793.33001709 1 1 0 2.000000 215370944.000000 14.000000 16274.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260661.74000549 2147629.94000244 793.23999023 1 1 0 2.000000 215370944.000000 14.000000 25930.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260668.41000366 2147618.18000031 792.21997070 1 1 0 2.000000 215370944.000000 15.000000 26454.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260663.38999939 2147625.73999786 792.71997070 1 1 0 2.000000 215370944.000000 14.000000 23614.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260660.05000305 2147630.74000549 791.84002686 1 1 0 2.000000 215370944.000000 14.000000 28682.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260697.70999908 2147575.76999664 802.58001709 1 1 0 1.000000 215370944.000000 19.000000 18065.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260697.72000122 2147575.69000244 799.63000488 1 1 0 1.000000 215370944.000000 19.000000 19201.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260697.09999847 2147576.58000183 797.35998535 1 1 0 2.000000 215370944.000000 19.000000 24881.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260695.62000275 2147578.80999756 797.09997559 1 1 0 2.000000 215370944.000000 18.000000 20665.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260694.52999878 2147580.48000336 797.52001953 1 1 0 2.000000 215370944.000000 18.000000 30801.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260693.02999878 2147582.73000336 797.40002441 1 1 0 2.000000 215370944.000000 18.000000 27175.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260704.81999969 2147563.52999878 798.50000000 1 1 0 2.000000 215370944.000000 20.000000 25973.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260698.38999939 2147573.29000092 802.73999023 1 1 0 1.000000 215370944.000000 19.000000 17869.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260671.72999573 2147613.19000244 793.28002930 1 1 0 2.000000 215370944.000000 15.000000 27065.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260675.05000305 2147607.59999847 792.83001709 1 1 0 2.000000 215370944.000000 16.000000 22522.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260670.71000671 2147614.12999725 791.82000732 1 1 0 2.000000 215370944.000000 15.000000 24815.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260665.17999268 2147622.48999786 792.40002441 1 1 0 2.000000 215370944.000000 15.000000 17869.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260695.47000122 2147573.45999908 799.13000488 1 1 0 1.000000 215370944.000000 19.000000 21539.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260692.59999847 2147577.72000122 795.15002441 1 1 0 2.000000 215370944.000000 18.000000 23483.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260664.07000732 2147620.61000061 791.02001953 1 1 0 2.000000 215370944.000000 15.000000 20840.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260662.97999573 2147622.25000000 791.61999512 2 2 0 2.000000 215370944.000000 15.000000 15597.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260661.57000732 2147624.37000275 791.16998291 1 1 0 2.000000 215370944.000000 14.000000 24794.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260660.08999634 2147626.58999634 791.15002441 1 1 0 2.000000 215370944.000000 14.000000 28311.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260658.19000244 2147629.44999695 790.61999512 1 1 0 2.000000 215370944.000000 14.000000 25995.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260690.91999817 2147579.88999939 794.84002686 1 1 0 2.000000 215370944.000000 18.000000 24160.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260696.55000305 2147571.65000153 795.55999756 1 1 0 2.000000 215370944.000000 19.000000 19551.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260691.01000214 2147575.45999908 792.84997559 1 1 0 2.000000 215370944.000000 18.000000 21233.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260707.25000000 2147551.09000015 794.82000732 1 1 0 2.000000 215370944.000000 20.000000 25580.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260699.09999847 2147558.31999969 792.44000244 1 1 0 2.000000 215370944.000000 20.000000 21517.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260703.26000214 2147547.77999878 791.22998047 1 1 0 2.000000 215370944.000000 20.000000 27262.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260597.02000427 2147669.96000671 791.17999268 1 1 0 2.000000 215370944.000000 9.000000 39277.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260600.49000549 2147672.50999451 794.97998047 1 1 0 2.000000 215370944.000000 9.000000 39255.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260607.11000061 2147664.53999329 790.41998291 1 1 0 2.000000 215370944.000000 10.000000 35913.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260598.86000061 2147677.28999329 799.10998535 1 1 0 2.000000 215370944.000000 9.000000 31566.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260597.80999756 2147678.91999817 800.54998779 1 1 0 2.000000 215370944.000000 9.000000 38927.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260603.21000671 2147673.52999878 797.03002930 1 1 0 2.000000 215370944.000000 9.000000 38141.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.91000366 2147643.42999268 791.01000977 1 1 0 2.000000 215370944.000000 12.000000 27306.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260603.13999939 2147676.55999756 799.90997314 1 1 0 2.000000 215370944.000000 9.000000 33881.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260602.13000488 2147678.11999512 800.96002197 1 1 0 2.000000 215370944.000000 9.000000 37901.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260599.97999573 2147681.46000671 804.59002686 1 1 0 2.000000 215370944.000000 9.000000 38228.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260621.02000427 2147650.00999451 791.64001465 1 1 0 2.000000 215370944.000000 11.000000 27524.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260613.80000305 2147660.88999939 791.70001221 1 1 0 2.000000 215370944.000000 11.000000 30692.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.64999390 2147645.63000488 793.39001465 1 1 0 2.000000 215370944.000000 12.000000 32068.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260620.10000610 2147652.42999268 790.77001953 1 1 0 2.000000 215370944.000000 11.000000 27415.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260612.60000610 2147663.82000732 793.96002197 1 1 0 2.000000 215370944.000000 10.000000 32286.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260609.63000488 2147671.88999939 798.53002930 1 1 0 2.000000 215370944.000000 10.000000 38578.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260608.44999695 2147673.72999573 801.29998779 1 1 0 2.000000 215370944.000000 10.000000 34121.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.38000488 2147651.03999329 794.10998535 1 1 0 2.000000 215370944.000000 11.000000 18437.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260622.05999756 2147653.00999451 793.00000000 1 1 0 2.000000 215370944.000000 11.000000 29315.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260621.27000427 2147655.69000244 792.71002197 1 1 0 2.000000 215370944.000000 11.000000 24815.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260603.30000305 2147683.07000732 808.86999512 1 1 0 2.000000 215370944.000000 9.000000 39626.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260606.53999329 2147680.14999390 806.00000000 1 1 0 2.000000 215370944.000000 9.000000 40107.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260625.02000427 2147652.08999634 795.36999512 1 1 0 2.000000 215370944.000000 12.000000 24903.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.24000549 2147654.72999573 794.09002686 1 1 0 2.000000 215370944.000000 11.000000 26410.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260621.30999756 2147657.64999390 794.10998535 1 1 0 2.000000 215370944.000000 11.000000 30473.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.27999878 2147657.13999939 795.78997803 1 1 0 2.000000 215370944.000000 11.000000 24575.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260622.80999756 2147659.35000610 795.94000244 1 1 0 2.000000 215370944.000000 11.000000 30124.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260618.80999756 2147665.41000366 797.89001465 1 1 0 2.000000 215370944.000000 10.000000 25951.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260617.72999573 2147667.07000732 799.33001709 1 1 0 2.000000 215370944.000000 10.000000 36350.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260616.24000549 2147669.32000732 800.01000977 1 1 0 2.000000 215370944.000000 10.000000 36634.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260613.69000244 2147673.19000244 802.15002441 2 2 0 2.000000 215370944.000000 10.000000 31850.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260605.89999390 2147685.11000061 811.59997559 1 1 0 2.000000 215370944.000000 9.000000 35694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260595.66000366 2147696.75000000 815.54998779 1 1 0 2.000000 215370944.000000 8.000000 36306.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260594.27000427 2147698.83999634 815.69000244 1 1 0 2.000000 215370944.000000 8.000000 39779.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260621.74000549 2147662.36999512 797.30999756 1 1 0 2.000000 215370944.000000 11.000000 31456.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260602.96000671 2147690.85000610 813.60998535 1 1 0 2.000000 215370944.000000 9.000000 36175.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260601.00999451 2147693.78999329 815.02001953 1 1 0 2.000000 215370944.000000 8.000000 37813.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260625.66999817 2147658.36000061 797.46997070 1 1 0 2.000000 215370944.000000 11.000000 24422.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.19000244 2147660.60000610 797.86999512 1 1 0 2.000000 215370944.000000 11.000000 30692.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260620.14999390 2147666.71000671 800.19000244 1 1 0 2.000000 215370944.000000 10.000000 35760.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260614.41000366 2147675.49000549 806.57000732 1 1 0 2.000000 215370944.000000 10.000000 33990.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260611.55999756 2147679.77999878 807.00000000 1 1 0 2.000000 215370944.000000 9.000000 39124.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.25999451 2147663.78999329 801.26000977 1 1 0 2.000000 215370944.000000 11.000000 35563.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260600.10000610 2147697.22999573 817.84002686 1 1 0 2.000000 215370944.000000 8.000000 36306.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260611.19000244 2147683.61000061 810.84997559 1 1 0 2.000000 215370944.000000 9.000000 37726.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260608.97999573 2147687.94999695 814.25000000 1 1 0 2.000000 215370944.000000 9.000000 34733.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.22999573 2147666.47999573 806.50000000 1 1 0 1.000000 215370944.000000 11.000000 34034.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260618.69999695 2147675.32000732 809.00000000 1 1 0 2.000000 215370944.000000 10.000000 33510.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260615.86000061 2147679.61000061 809.44000244 1 1 0 2.000000 215370944.000000 10.000000 37333.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260614.85000610 2147681.13999939 810.26000977 1 1 0 2.000000 215370944.000000 10.000000 38731.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260607.33000183 2147692.61000061 817.59002686 1 1 0 2.000000 215370944.000000 9.000000 37638.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260616.32000732 2147682.11000061 812.77001953 1 1 0 2.000000 215370944.000000 10.000000 38141.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260607.46000671 2147695.55000305 819.84002686 1 1 0 2.000000 215370944.000000 8.000000 37070.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260610.89999390 2147690.96000671 817.59002686 1 1 0 2.000000 215370944.000000 9.000000 35935.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260626.42999268 2147670.02999878 810.86999512 1 1 0 2.000000 215370944.000000 11.000000 36219.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260617.71000671 2147683.22000122 814.60998535 1 1 0 2.000000 215370944.000000 10.000000 37398.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260614.74000549 2147687.72000122 816.95001221 1 1 0 2.000000 215370944.000000 9.000000 40347.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260612.22999573 2147691.55000305 819.58001709 1 1 0 2.000000 215370944.000000 9.000000 39626.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260626.19999695 2147672.27999878 811.73999023 1 1 0 2.000000 215370944.000000 11.000000 37376.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260619.30000305 2147682.72000122 816.09002686 1 1 0 1.000000 215370944.000000 10.000000 34296.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260616.32000732 2147687.39999390 818.30999756 1 1 0 2.000000 215370944.000000 9.000000 38753.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260624.41999817 2147678.69999695 814.40002441 1 1 0 2.000000 215370944.000000 10.000000 31063.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.41000366 2147680.25000000 815.29998779 1 1 0 2.000000 215370944.000000 10.000000 37158.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260615.38000488 2147692.50000000 823.50000000 1 1 0 2.000000 215370944.000000 9.000000 31959.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.16999817 2147682.30000305 816.94000244 1 1 0 2.000000 215370944.000000 10.000000 34930.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.52999878 2147686.83999634 822.46997070 1 1 0 2.000000 215370944.000000 10.000000 32854.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260618.13999939 2147695.05999756 827.30999756 1 1 0 2.000000 215370944.000000 9.000000 29490.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260626.66999817 2147686.75000000 823.69000244 1 1 0 2.000000 215370944.000000 10.000000 36743.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260623.55000305 2147696.02000427 830.59997559 1 1 0 2.000000 215370944.000000 9.000000 34602.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260622.53999329 2147697.58999634 832.05999756 1 1 0 2.000000 215370944.000000 9.000000 30583.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260626.38000488 2147694.64999390 829.95001221 1 1 0 2.000000 215370944.000000 9.000000 33837.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260626.67999268 2147699.27000427 835.79998779 1 1 0 2.000000 215370944.000000 9.000000 26803.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260627.30999756 2147641.57000732 791.15997314 1 1 0 2.000000 215370944.000000 12.000000 26345.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.57000732 2147652.21000671 797.67999268 1 1 0 2.000000 215370944.000000 12.000000 22675.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.25999451 2147639.00999451 792.10998535 1 1 0 2.000000 215370944.000000 13.000000 19223.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260634.55999756 2147643.11000061 794.50000000 1 1 0 2.000000 215370944.000000 12.000000 25646.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.50999451 2147644.69999695 795.16998291 1 1 0 2.000000 215370944.000000 12.000000 23745.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260631.96000671 2147647.03999329 796.11999512 1 1 0 2.000000 215370944.000000 12.000000 26410.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.91999817 2147648.61000061 796.84002686 1 1 0 2.000000 215370944.000000 12.000000 20993.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260634.17999268 2147638.21000671 791.30999756 1 1 0 2.000000 215370944.000000 13.000000 28900.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.03999329 2147639.97000122 792.84997559 1 1 0 2.000000 215370944.000000 12.000000 25187.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.92999268 2147646.19000244 794.89001465 1 1 0 2.000000 215370944.000000 12.000000 26541.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.86999512 2147644.30000305 793.95001221 1 1 0 2.000000 215370944.000000 12.000000 29534.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260627.16000366 2147662.50000000 804.25000000 1 1 0 2.000000 215370944.000000 11.000000 25296.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.25999451 2147650.22000122 799.61999512 1 1 0 2.000000 215370944.000000 12.000000 25514.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260629.78999329 2147656.24000549 801.58001709 1 1 0 2.000000 215370944.000000 12.000000 21604.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260627.88999939 2147659.08000183 801.40002441 1 1 0 2.000000 215370944.000000 11.000000 21102.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.36999512 2147652.33999634 799.86999512 1 1 0 2.000000 215370944.000000 12.000000 27590.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.91000366 2147654.53999329 800.09002686 1 1 0 2.000000 215370944.000000 12.000000 27197.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260642.63999939 2147637.13999939 791.50000000 1 1 0 1.000000 215370944.000000 13.000000 15160.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.67999268 2147649.58000183 798.16998291 1 1 0 2.000000 215370944.000000 12.000000 25930.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.32000732 2147654.42999268 799.70001221 1 1 0 1.000000 215370944.000000 12.000000 17847.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260627.21000671 2147656.13000488 801.13000488 1 1 0 1.000000 215370944.000000 11.000000 13915.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260643.97000122 2147643.35000610 793.96002197 1 1 0 2.000000 215370944.000000 13.000000 22194.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.97999573 2147656.35000610 805.90997314 1 1 0 2.000000 215370944.000000 12.000000 27153.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.58000183 2147658.46000671 805.72998047 1 1 0 2.000000 215370944.000000 12.000000 24837.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260628.03999329 2147665.30000305 808.33001709 1 1 0 2.000000 215370944.000000 11.000000 25362.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260638.00000000 2147650.10000610 804.08001709 1 1 0 2.000000 215370944.000000 12.000000 18808.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.19000244 2147650.53999329 801.97998047 2 2 0 2.000000 215370944.000000 12.000000 17497.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.14999390 2147653.44000244 801.54998779 1 1 0 2.000000 215370944.000000 12.000000 25121.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260629.13999939 2147659.50999451 803.39001465 1 1 0 2.000000 215370944.000000 11.000000 17978.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.19999695 2147639.77999878 791.27001953 1 1 0 2.000000 215370944.000000 13.000000 28005.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260637.35000610 2147655.63999939 808.51000977 1 1 0 2.000000 215370944.000000 12.000000 16340.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.55000305 2147665.88000488 810.29998779 1 1 0 2.000000 215370944.000000 11.000000 32090.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260629.11000061 2147668.03999329 810.47998047 1 1 0 2.000000 215370944.000000 11.000000 31260.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.22999573 2147656.75000000 807.82000732 1 1 0 2.000000 215370944.000000 12.000000 29490.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.88000488 2147660.27000427 807.58001709 1 1 0 2.000000 215370944.000000 11.000000 26607.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260631.83000183 2147661.88000488 808.64001465 1 1 0 2.000000 215370944.000000 11.000000 28070.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260654.08999634 2147635.36999512 790.64001465 1 1 0 2.000000 215370944.000000 13.000000 33684.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.21000671 2147644.27999878 794.83001709 1 1 0 2.000000 215370944.000000 13.000000 29097.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260646.55000305 2147646.80999756 796.66998291 1 1 0 2.000000 215370944.000000 13.000000 23243.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260635.96000671 2147662.97000122 810.41998291 1 1 0 2.000000 215370944.000000 11.000000 26694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.96000671 2147666.00000000 811.48999023 1 1 0 2.000000 215370944.000000 11.000000 23461.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260632.13999939 2147667.02999878 811.76000977 1 1 0 2.000000 215370944.000000 11.000000 29731.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.72000122 2147669.16999817 811.86999512 1 1 0 2.000000 215370944.000000 11.000000 33138.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260636.58000183 2147657.61000061 809.05999756 1 1 0 2.000000 215370944.000000 12.000000 23832.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260631.22999573 2147670.58999634 813.25000000 1 1 0 2.000000 215370944.000000 11.000000 30364.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260629.75999451 2147672.80999756 813.83001709 1 1 0 2.000000 215370944.000000 11.000000 29709.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260630.50999451 2147676.22999573 816.58001709 1 1 0 2.000000 215370944.000000 10.000000 34755.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260642.96000671 2147657.36999512 809.46002197 1 1 0 2.000000 215370944.000000 12.000000 26476.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260641.82000732 2147659.11999512 811.27001953 1 1 0 2.000000 215370944.000000 12.000000 25689.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260634.41999817 2147670.30999756 814.72998047 1 1 0 2.000000 215370944.000000 11.000000 33663.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260633.27000427 2147672.08999634 816.96997070 1 1 0 1.000000 215370944.000000 11.000000 33794.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260652.33000183 2147641.91999817 793.30999756 1 1 0 2.000000 215370944.000000 13.000000 30102.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260648.46000671 2147647.82000732 797.34997559 1 1 0 2.000000 215370944.000000 13.000000 30211.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
